time_s,wheel0_corrected_rad_s,wheel1_corrected_rad_s,wheel2_corrected_rad_s,wheel3_corrected_rad_s
39.69000000,52.84149578,52.06623243,53.08768497,52.40690212
39.70000000,52.31330001,52.11680806,52.59110265,52.36615326
39.71000000,52.40248677,52.65156898,52.32820657,52.88017610
39.72000000,52.87575152,52.82206029,52.73429298,53.13384842
39.73000000,53.54019982,52.78352403,53.48073896,52.89860940
39.74000000,53.74022715,52.56831489,53.62324861,53.01766120
39.75000000,53.20132618,52.48429735,52.94436923,53.40144259
39.76000000,52.36264290,52.42408513,52.35480685,52.98895821
39.77000000,51.92279432,52.11316393,52.09198609,51.96764589
39.78000000,51.84037079,51.50598832,52.14136148,51.29582249
39.79000000,52.14034875,51.10558982,51.96196742,51.85624092
39.80000000,52.43270591,51.33142810,51.75268044,52.25555730
39.81000000,52.16087365,51.87031118,51.91501477,52.04481920
39.82000000,52.01291788,52.17303572,52.38609202,51.82830867
39.83000000,52.06812337,51.96794181,52.59871303,52.20391418
39.84000000,52.36387603,51.51172960,52.23011316,52.41235485
39.85000000,52.64834454,51.50149606,51.82930308,52.05463259
39.86000000,52.58566155,51.78413603,51.97662979,51.69483065
39.87000000,51.96759323,51.95444882,52.31792128,51.98089807
39.88000000,51.48417911,51.46915946,52.16733856,51.95163996
39.89000000,51.10543641,50.56047412,51.23276886,51.14466927
39.90000000,51.10714496,50.05133134,50.52100431,50.42527562
39.91000000,51.31368369,50.30610525,50.69492655,50.73685504
39.92000000,51.49230110,50.97436780,51.46555251,51.45381398
39.93000000,51.40731560,51.34886163,51.95907152,51.59675007
39.94000000,51.46768852,51.14197557,51.73304379,51.28558490
39.95000000,51.66792943,50.75732214,51.34191585,51.31329094
39.96000000,51.76362629,50.76240792,51.34412460,51.56532566
39.97000000,51.69525067,50.87514193,51.42216026,51.17968548
39.98000000,51.27253531,50.78096270,51.29084477,50.55152084
39.99000000,50.74376253,50.31230774,50.77382800,50.54786127
40.00000000,50.43476443,49.87986618,50.48065599,50.86280358
40.01000000,50.59843585,49.73063444,50.55329080,50.55475760
40.02000000,50.64130464,49.96913257,50.66365554,49.84350965
40.03000000,50.68404491,50.05083251,50.41309059,49.80856701
40.04000000,50.61419900,50.04168420,50.31651118,50.56681768
40.05000000,50.65847792,49.96622291,50.58135010,50.99170688
40.06000000,50.86179929,50.20921264,51.32306287,50.74757801
40.07000000,51.14421760,50.48341799,51.47902177,50.52431338
40.08000000,51.15236235,50.46945496,50.79300493,50.56975918
40.09000000,50.66286532,49.79265079,49.82497154,50.27589894
40.10000000,49.95162259,49.07336375,49.65188896,49.51054446
40.11000000,49.55453314,48.86718612,50.02465479,49.15289374
40.12000000,49.65931160,49.35900721,50.20102530,49.67026914
40.13000000,50.13606792,49.79082873,49.90771040,49.96323791
40.14000000,50.28278163,49.63271985,49.40367242,49.48814413
40.15000000,50.14557968,49.03060398,49.56117781,49.15217638
40.16000000,49.83519452,48.78592827,50.13937926,49.61397344
